map	estimate	variance	sdm_z
Tamm2002_children_I00009	0.246353	0.074122	NA
Tamm2002_children_I00010	-0.180099	0.072868	NA
Tamm2002_children_I00011	0.240518	0.073996	NA
Tamm2002_children_I00012	0.258962	0.074405	NA
Tamm2002_children_I00013	0.267932	0.074614	NA
Tamm2002_children_I00014	0.256783	0.074355	NA
Tamm2002_children_I00015	-0.139379	0.072291	NA
Tamm2002_children_I00016	0.268164	0.074620	NA
Tamm2002_children_I00017	0.257017	0.074360	NA
Tamm2002_children_I00018	-0.178986	0.072850	NA
Tamm2002_children_I00019	-0.144664	0.072357	NA
Tamm2002_children_I00020	0.254706	0.074308	NA
Tamm2002_children_I00021	0.260060	0.074430	NA
Tamm2002_children_I00022	0.243842	0.074067	NA
Tamm2002_children_I00023	0.272850	0.074732	NA
Tamm2002_children_I00024	0.246342	0.074122	NA
Tamm2002_children_I00025	0.251245	0.074230	NA
Tamm2002_children_I00026	-0.172133	0.072743	NA
Tamm2002_children_I00027	0.263574	0.074512	NA
Tamm2002_children_I00028	0.269063	0.074641	NA
Tamm2002_children_I00029	0.244728	0.074086	NA
Tamm2002_children_I00030	0.249834	0.074198	NA
Tamm2002_children_I00031	-0.150738	0.072437	NA
Tamm2002_children_I00032	0.267203	0.074597	NA
Tamm2002_children_I00033	-0.170694	0.072722	NA
Tamm2002_children_I00034	-0.160263	0.072568	NA
Tamm2002_children_I00035	0.245720	0.074108	NA
Tamm2002_children_I00036	-0.166795	0.072663	NA
Tamm2002_children_I00037	0.251429	0.074234	NA
Tamm2002_children_I00038	0.276258	0.074815	NA
Tamm2002_children_I00039	0.241361	0.074014	NA
Tamm2002_children_I00040	-0.142672	0.072332	NA
Tamm2002_children_I00041	0.241428	0.074015	NA
Tamm2002_children_I00042	-0.164846	0.072634	NA
Tamm2002_children_I00043	-0.169643	0.072706	NA
Tamm2002_children_I00044	0.275798	0.074804	NA
Tamm2002_children_I00045	0.259390	0.074414	NA
Tamm2002_children_I00046	0.247109	0.074138	NA
Tamm2002_children_I00047	-0.158803	0.072548	NA
Tamm2002_children_I00048	-0.168297	0.072686	NA
Tamm2002_children_I00049	-0.140656	0.072307	NA
vantEnt2009_children_I00000	0.352842	0.059634	NA
vantEnt2009_children_I00001	0.346979	0.059499	NA
vantEnt2009_children_I00002	0.342940	0.059408	NA
vantEnt2009_children_I00003	0.539375	0.065086	NA
vantEnt2009_children_I00004	0.350513	0.059580	NA
vantEnt2009_children_I00005	0.342484	0.059398	NA
vantEnt2009_children_I00006	0.535841	0.064961	NA
vantEnt2009_children_I00007	0.533477	0.064879	NA
vantEnt2009_children_I00008	0.345044	0.059456	NA
vantEnt2009_children_I00009	0.531393	0.064806	NA
vantEnt2009_children_I00010	0.345139	0.059458	NA
vantEnt2009_children_I00011	0.531434	0.064807	NA
vantEnt2009_children_I00012	0.352883	0.059635	NA
vantEnt2009_children_I00013	0.345161	0.059458	NA
vantEnt2009_children_I00014	0.535922	0.064964	NA
vantEnt2009_children_I00015	0.349698	0.059562	NA
vantEnt2009_children_I00016	0.352429	0.059624	NA
vantEnt2009_children_I00017	0.348210	0.059528	NA
vantEnt2009_children_I00018	0.351765	0.059609	NA
vantEnt2009_children_I00019	0.346423	0.059487	NA
vantEnt2009_children_I00020	0.536140	0.064972	NA
vantEnt2009_children_I00021	0.532649	0.064850	NA
vantEnt2009_children_I00022	0.538229	0.065045	NA
