map	estimate	variance	sdm_z
Tamm2002_children_I00021	0.153995	0.072481	NA
Tamm2002_children_I00022	0.146181	0.072377	NA
Tamm2002_children_I00023	0.130838	0.072188	NA
Tamm2002_children_I00024	0.146448	0.072380	NA
Tamm2002_children_I00025	0.157815	0.072534	NA
Tamm2002_children_I00026	0.511564	0.083042	NA
Tamm2002_children_I00027	0.521920	0.083517	NA
Tamm2002_children_I00028	0.162688	0.072603	NA
Tamm2002_children_I00029	0.507510	0.082859	NA
Tamm2002_children_I00030	0.502102	0.082616	NA
Tamm2002_children_I00031	0.155740	0.072505	NA
Tamm2002_children_I00032	0.518670	0.083367	NA
Tamm2002_children_I00033	0.165526	0.072644	NA
Tamm2002_children_I00034	0.141448	0.072316	NA
Tamm2002_children_I00035	0.501278	0.082580	NA
Tamm2002_children_I00036	0.495454	0.082322	NA
Tamm2002_children_I00037	0.501615	0.082595	NA
Tamm2002_children_I00038	0.135676	0.072245	NA
Tamm2002_children_I00039	0.519245	0.083393	NA
Tamm2002_children_I00040	0.516152	0.083251	NA
Tamm2002_children_I00041	0.516297	0.083258	NA
Tamm2002_children_I00042	0.147356	0.072392	NA
Tamm2002_children_I00043	0.517777	0.083326	NA
Tamm2002_children_I00044	0.519167	0.083390	NA
Tamm2002_children_I00045	0.170671	0.072721	NA
Tamm2002_children_I00046	0.149140	0.072416	NA
Tamm2002_children_I00047	0.146195	0.072377	NA
Tamm2002_children_I00048	0.507227	0.082846	NA
Tamm2002_children_I00049	0.131805	0.072200	NA
vantEnt2009_children_I00000	0.279941	0.058123	NA
vantEnt2009_children_I00001	0.269426	0.057934	NA
vantEnt2009_children_I00002	-0.082250	0.055777	NA
vantEnt2009_children_I00003	0.280424	0.058132	NA
vantEnt2009_children_I00004	0.291282	0.058335	NA
vantEnt2009_children_I00005	-0.107757	0.055936	NA
vantEnt2009_children_I00006	0.273839	0.058012	NA
vantEnt2009_children_I00007	0.291257	0.058334	NA
vantEnt2009_children_I00008	0.270473	0.057952	NA
vantEnt2009_children_I00009	0.283472	0.058188	NA
vantEnt2009_children_I00010	0.265797	0.057870	NA
vantEnt2009_children_I00011	0.279666	0.058118	NA
vantEnt2009_children_I00012	0.286166	0.058238	NA
vantEnt2009_children_I00013	0.289734	0.058305	NA
vantEnt2009_children_I00014	0.275665	0.058045	NA
vantEnt2009_children_I00015	0.281211	0.058146	NA
vantEnt2009_children_I00016	0.275329	0.058039	NA
vantEnt2009_children_I00017	0.257664	0.057730	NA
vantEnt2009_children_I00018	0.273266	0.058002	NA
vantEnt2009_children_I00019	0.270021	0.057944	NA
vantEnt2009_children_I00020	0.275233	0.058037	NA
vantEnt2009_children_I00021	0.284077	0.058199	NA
vantEnt2009_children_I00022	0.290863	0.058327	NA
vantEnt2009_children_I00023	-0.097461	0.055867	NA
vantEnt2009_children_I00024	0.290171	0.058314	NA
vantEnt2009_children_I00025	0.281081	0.058144	NA
vantEnt2009_children_I00026	0.275952	0.058050	NA
vantEnt2009_children_I00027	0.271172	0.057964	NA
vantEnt2009_children_I00028	0.288373	0.058280	NA
vantEnt2009_children_I00029	0.284264	0.058203	NA
vantEnt2009_children_I00030	-0.083786	0.055786	NA
vantEnt2009_children_I00031	-0.096772	0.055862	NA
vantEnt2009_children_I00032	0.259758	0.057766	NA
vantEnt2009_children_I00033	0.299839	0.058501	NA
vantEnt2009_children_I00034	0.266257	0.057878	NA
vantEnt2009_children_I00035	0.271570	0.057972	NA
vantEnt2009_children_I00036	-0.067196	0.055703	NA
vantEnt2009_children_I00037	0.279303	0.058111	NA
vantEnt2009_children_I00038	0.255758	0.057698	NA
vantEnt2009_children_I00039	-0.077379	0.055752	NA
vantEnt2009_children_I00040	0.291179	0.058333	NA
vantEnt2009_children_I00041	-0.100431	0.055886	NA
vantEnt2009_children_I00042	0.269333	0.057932	NA
vantEnt2009_children_I00043	0.279279	0.058111	NA
vantEnt2009_children_I00044	0.272831	0.057994	NA
vantEnt2009_children_I00045	-0.096062	0.055858	NA
vantEnt2009_children_I00046	0.290388	0.058318	NA
vantEnt2009_children_I00047	-0.107205	0.055932	NA
vantEnt2009_children_I00048	0.272493	0.057988	NA
vantEnt2009_children_I00049	0.273107	0.057999	NA
Cao2006_children_I00000	-0.057139	0.071573	NA
Cao2006_children_I00001	-0.094609	0.071826	NA
Cao2006_children_I00002	-0.128272	0.072159	NA
Cao2006_children_I00003	0.401044	0.078566	NA
