map	estimate	variance	sdm_z
Posner2011_children_I00038	-0.109314	0.067154	NA
Posner2011_children_I00039	0.547595	0.078891	NA
Posner2011_children_I00040	0.000935	0.066667	NA
Posner2011_children_I00041	-0.017068	0.066679	NA
Posner2011_children_I00042	0.094911	0.067034	NA
Posner2011_children_I00043	0.531500	0.078183	NA
Posner2011_children_I00044	-0.016610	0.066678	NA
Posner2011_children_I00045	0.536204	0.078387	NA
Posner2011_children_I00046	0.010457	0.066671	NA
Posner2011_children_I00047	-0.061634	0.066822	NA
Posner2011_children_I00048	-0.038172	0.066726	NA
Posner2011_children_I00049	-0.088118	0.066983	NA
Rubia2006_children_I00000	-0.111444	0.035960	NA
Rubia2006_children_I00001	0.238131	0.036837	NA
Rubia2006_children_I00002	0.277916	0.037243	NA
Rubia2006_children_I00003	-0.081332	0.035845	NA
Rubia2006_children_I00004	0.296156	0.037451	NA
Rubia2006_children_I00005	-0.083132	0.035851	NA
Rubia2006_children_I00006	0.277377	0.037237	NA
Rubia2006_children_I00007	0.316228	0.037694	NA
Rubia2006_children_I00008	-0.111883	0.035962	NA
Rubia2006_children_I00009	-0.087209	0.035865	NA
Rubia2006_children_I00010	0.229086	0.036753	NA
Rubia2006_children_I00011	0.276983	0.037233	NA
Rubia2006_children_I00012	0.280077	0.037267	NA
Rubia2006_children_I00013	0.245392	0.036906	NA
Rubia2006_children_I00014	0.290716	0.037387	NA
Rubia2006_children_I00015	0.261488	0.037068	NA
Rubia2006_children_I00016	0.297808	0.037470	NA
Rubia2006_children_I00017	-0.100006	0.035912	NA
Rubia2006_children_I00018	0.274932	0.037211	NA
Rubia2006_children_I00019	-0.113257	0.035968	NA
Rubia2006_children_I00020	-0.078522	0.035836	NA
Rubia2006_children_I00021	-0.100580	0.035915	NA
Rubia2006_children_I00022	-0.123487	0.036016	NA
Rubia2006_children_I00023	0.239901	0.036854	NA
Rubia2006_children_I00024	0.259068	0.037043	NA
Rubia2006_children_I00025	0.258249	0.037035	NA
Rubia2006_children_I00026	-0.126389	0.036031	NA
Rubia2006_children_I00027	0.274360	0.037204	NA
Rubia2006_children_I00028	0.250885	0.036960	NA
Rubia2006_children_I00029	-0.108809	0.035949	NA
Rubia2006_children_I00030	0.295814	0.037447	NA
Rubia2006_children_I00031	-0.127998	0.036039	NA
Rubia2006_children_I00032	-0.039742	0.035746	NA
Rubia2006_children_I00033	0.292337	0.037406	NA
Rubia2006_children_I00034	0.285747	0.037331	NA
Rubia2006_children_I00035	-0.076671	0.035831	NA
Rubia2006_children_I00036	-0.110539	0.035956	NA
Rubia2006_children_I00037	0.315500	0.037685	NA
Rubia2006_children_I00038	-0.099961	0.035912	NA
Rubia2006_children_I00039	-0.081465	0.035846	NA
Rubia2006_children_I00040	0.280947	0.037277	NA
Rubia2006_children_I00041	0.248142	0.036933	NA
Rubia2006_children_I00042	0.236050	0.036817	NA
Rubia2006_children_I00043	0.294793	0.037435	NA
Rubia2006_children_I00044	-0.116449	0.035983	NA
Rubia2006_children_I00045	-0.118880	0.035994	NA
Rubia2006_children_I00046	0.247156	0.036924	NA
Rubia2006_children_I00047	0.246192	0.036914	NA
Rubia2006_children_I00048	0.237313	0.036829	NA
Rubia2006_children_I00049	0.263070	0.037084	NA
Sheridan2014_children_I00000	0.172169	0.030793	NA
Sheridan2014_children_I00001	0.176182	0.030816	NA
Sheridan2014_children_I00002	0.166886	0.030763	NA
Sheridan2014_children_I00003	-0.101463	0.030473	NA
Sheridan2014_children_I00004	0.172017	0.030792	NA
Sheridan2014_children_I00005	0.168624	0.030773	NA
Sheridan2014_children_I00006	-0.096338	0.030456	NA
Sheridan2014_children_I00007	-0.096421	0.030457	NA
Sheridan2014_children_I00008	-0.114420	0.030519	NA
Sheridan2014_children_I00009	-0.065961	0.030375	NA
Sheridan2014_children_I00010	0.172990	0.030798	NA
Sheridan2014_children_I00011	0.153093	0.030690	NA
Sheridan2014_children_I00012	0.157846	0.030715	NA
Sheridan2014_children_I00013	0.183165	0.030857	NA
Sheridan2014_children_I00014	0.169521	0.030778	NA
Sheridan2014_children_I00015	0.174827	0.030808	NA
Sheridan2014_children_I00016	0.186971	0.030881	NA
Sheridan2014_children_I00017	0.167565	0.030767	NA
Sheridan2014_children_I00018	-0.074840	0.030396	NA
Sheridan2014_children_I00019	0.191849	0.030911	NA
Sheridan2014_children_I00020	0.179139	0.030833	NA
Sheridan2014_children_I00021	0.178351	0.030829	NA
Sheridan2014_children_I00022	0.162256	0.030738	NA
Sheridan2014_children_I00023	0.179115	0.030833	NA
Sheridan2014_children_I00024	0.180288	0.030840	NA
Sheridan2014_children_I00025	-0.095625	0.030454	NA
Sheridan2014_children_I00026	0.162580	0.030740	NA
Sheridan2014_children_I00027	0.180682	0.030842	NA
Sheridan2014_children_I00028	0.170558	0.030784	NA
Sheridan2014_children_I00029	0.168813	0.030774	NA
Sheridan2014_children_I00030	0.172478	0.030795	NA
Sheridan2014_children_I00031	-0.103204	0.030479	NA
Sheridan2014_children_I00032	-0.092182	0.030443	NA
Sheridan2014_children_I00033	-0.079483	0.030407	NA
Sheridan2014_children_I00034	0.164134	0.030748	NA
Sheridan2014_children_I00035	0.182787	0.030855	NA
Sheridan2014_children_I00036	-0.100097	0.030469	NA
Sheridan2014_children_I00037	-0.100651	0.030470	NA
Sheridan2014_children_I00038	0.166146	0.030759	NA
Sheridan2014_children_I00039	0.190248	0.030901	NA
Sheridan2014_children_I00040	0.179422	0.030835	NA
Sheridan2014_children_I00041	0.158149	0.030716	NA
Sheridan2014_children_I00042	-0.097371	0.030460	NA
Sheridan2014_children_I00043	-0.069076	0.030382	NA
Sheridan2014_children_I00044	-0.100035	0.030468	NA
Sheridan2014_children_I00045	0.178593	0.030830	NA
Sheridan2014_children_I00046	0.177223	0.030822	NA
Sheridan2014_children_I00047	0.178953	0.030832	NA
Sheridan2014_children_I00048	-0.105359	0.030486	NA
Sheridan2014_children_I00049	-0.089071	0.030434	NA
Tamm2002_children_I00000	-0.166814	0.072663	NA
Tamm2002_children_I00001	-0.141435	0.072316	NA
Tamm2002_children_I00002	-0.161064	0.072580	NA
Tamm2002_children_I00003	-0.169294	0.072700	NA
Tamm2002_children_I00004	-0.154110	0.072483	NA
Tamm2002_children_I00005	0.242974	0.074048	NA
Tamm2002_children_I00006	-0.151303	0.072444	NA
Tamm2002_children_I00007	0.266761	0.074587	NA
Tamm2002_children_I00008	-0.133419	0.072219	NA
Tamm2002_children_I00009	0.248903	0.074178	NA
Tamm2002_children_I00010	0.240397	0.073993	NA
Tamm2002_children_I00011	0.255673	0.074329	NA
Tamm2002_children_I00012	-0.154424	0.072487	NA
Tamm2002_children_I00013	0.263908	0.074519	NA
Tamm2002_children_I00014	0.278479	0.074870	NA
Tamm2002_children_I00015	-0.147265	0.072391	NA
Tamm2002_children_I00016	0.271078	0.074690	NA
Tamm2002_children_I00017	0.251109	0.074227	NA
Tamm2002_children_I00018	0.260332	0.074436	NA
Tamm2002_children_I00019	0.264792	0.074540	NA
Tamm2002_children_I00020	0.254243	0.074297	NA
Tamm2002_children_I00021	0.262819	0.074494	NA
Tamm2002_children_I00022	0.257573	0.074373	NA
Tamm2002_children_I00023	-0.170680	0.072721	NA
Tamm2002_children_I00024	0.227331	0.073722	NA
Tamm2002_children_I00025	0.266956	0.074591	NA
Tamm2002_children_I00026	-0.162783	0.072604	NA
Tamm2002_children_I00027	-0.166359	0.072657	NA
